agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-576_906ad6be7bec9d208f4dde4f7721c261,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1240,3331
ToG,WebQTrn-2152_3cdf60c15a8355981dd92e3c57ac2eed,1,6,3,1,0.753537451350196,0.9168992248062016,0.45099256446764757,1.0,0.4,0.5,3,1075,1320
ToG,WebQTest-61_09020cbb000c86fda5910ec084690246,1,17,7,1,0.3383533452055106,0.381450701768386,0.07553796716741445,0.9096588990206012,0.4375,0.4117647058823529,2,1995,3243
ToG,WebQTrn-1864_67ecd1c247c3b2c9545fbcf1ad8d9d00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,647,1459
ToG,WebQTrn-3136_a2debf685e0c50491e35a9cf7a1e9ade,1,6,3,1,0.6578075666356279,0.7079416293282033,0.46770480432452266,0.8846153846153846,0.4,0.5,2,1988,4097
ToG,WebQTest-998_f693ae2cb9aa6b8ffdf0f103a6777b62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1460,2243
ToG,WebQTrn-1023_1e7110e48c30a2cef3caf291e3b8d394,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1985,3738
ToG,WebQTrn-810_c334509bb5e02cacae1ba2e80c176499,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,189,227
ToG,WebQTrn-557_960c16ffdb29e173df0577fc76c7455d,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1075,2412
ToG,WebQTrn-21_660138373d19bbffdd3d3f7a30234e4a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,323,497
ToG,WebQTrn-2286_e0906c845ea8b2e22e08e1b0e6eb9b43,0,6,3,1,0.57228630530847,0.6891121192454528,0.3044110360403615,0.8562753036437247,0.4,0.5,2,1873,3344
ToG,WebQTest-1320_c5498ca807d2e1ec30d4c8fdd41f0bf7,0,7,4,1,0.5750846242839219,0.7572463768115942,0.280481244192302,0.8092948717948718,0.5,0.5714285714285714,3,138,152
ToG,WebQTrn-2444_8f2cd432b509e5b8fe681bb55bca2767,0,6,3,1,0.6777680001788565,0.8582361516034985,0.36865815028301396,0.9230769230769231,0.4,0.5,3,392,537
ToG,WebQTest-100_524908899a8aa334a18a0ac00f8f2fe6,1,9,5,1,0.5758951483558846,0.9093949528732137,0.22354237721308287,0.71875,0.5,0.5555555555555556,5,1495,2039
ToG,WebQTrn-568_d54918e8e89ad97237bce821087a9818,1,11,4,1,0.5407012387932033,0.7140691178502879,0.21375767867389414,0.8873239436619719,0.3,0.36363636363636365,2,1058,1681
ToG,WebQTest-361_e24533e28da40db99eb4b25773f9d38f,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1431,2375
ToG,WebQTrn-2215_11c4cd5a25fd84f3980d7013c0329bad,1,12,6,1,0.5344184961148108,0.7438774873700716,0.1947440801211007,0.8581549593005728,0.45454545454545453,0.5,3,349,461
ToG,WebQTrn-2834_6a27420dcf0528ae017dd74e40cfd38a,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1975,3433
ToG,WebQTrn-634_000f72b60ccaedff5f056f522ee06e98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,205,380
ToG,WebQTrn-857_9392f3f06e288ee4e3437a74f6bf5a37,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,62
ToG,WebQTrn-810_a188aff4a054e1ec66fafba1b8021f67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,618,902
