agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
PoG,WebQTest-99,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1988,3611
PoG,WebQTest-100,1,4,3,1,0.600442467750296,0.6807791077472273,0.33951878944348823,0.9285714285714286,0.6666666666666666,0.75,2,1992,3669
PoG,WebQTest-102,0,14,8,1,0.22329460760174058,0.0004345936549326377,0.3253379741727199,0.8679245283018868,0.5384615384615384,0.5714285714285714,1,1416,2318
PoG,WebQTest-103,1,16,9,1,0.17641949632322365,0.0003753127606338612,0.1779243119266055,0.8640776699029127,0.5333333333333333,0.5625,1,1090,2229
PoG,WebQTest-104,1,2,2,1,0.8816387249445018,0.9474437165876064,0.7327815246270182,1.0,1.0,1.0,2,1398,4029
PoG,WebQTest-105,1,2,2,1,0.7878198457014968,0.9500500250125062,0.5009004502251125,1.0,1.0,1.0,2,1999,2980
PoG,WebQTest-106,0,2,2,1,0.7796116442481744,0.9286638329329142,0.5,1.0,1.0,1.0,2,1546,3901
PoG,WebQTest-107,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1872,4355
PoG,WebQTest-108,1,2,2,1,0.8644486825152777,0.9615788199208976,0.6748238644880827,1.0,1.0,1.0,2,1906,4474
PoG,WebQTest-109,0,12,6,1,0.20130835554469442,0.0016638935108153074,0.23770567572564238,0.9065420560747663,0.45454545454545453,0.5,1,601,875
PoG,WebQTest-110,1,11,4,1,0.5031968113213174,0.6739224481980906,0.1668640427261117,0.9064644275911882,0.3,0.36363636363636365,2,435,895
PoG,WebQTest-111,0,2,2,1,0.28889267658086915,0.00016447368421052645,0.5,1.0,1.0,1.0,1,608,1384
PoG,WebQTest-112,1,14,8,1,0.6379982724444269,0.863818477658278,0.3386860773192322,0.7977490897053956,0.5384615384615384,0.5714285714285714,5,1815,3929
