agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
PoG,WebQTest-1797_68a33792b0a1e18937dcd4b3f50d941e,0,11,7,1,0.583370280684945,0.5665975410526407,0.41666582042325806,0.8969780219780219,0.5,0.6363636363636364,3,1942,3879
PoG,WebQTrn-1864_9dc4e22121d3a46d45b8f9bd9e8c7013,0,8,5,1,0.6228610864364565,0.8346173600410888,0.333912613729528,0.7852639873916469,0.42857142857142855,0.625,4,649,1461
PoG,WebQTrn-1841_b8df00139e3fa59b8633ef551ed8ca9f,0,12,6,1,0.5760392570817718,0.8513439935610819,0.24735771699263984,0.7452975275050279,0.45454545454545453,0.5,4,1987,4071
PoG,WebQTrn-124_f3990dc9aa470fa81ec4cf2912a9924f,1,12,5,1,0.6531851618819059,0.9212712182019409,0.27880784950654736,0.9174521949905738,0.36363636363636365,0.4166666666666667,4,1144,2949
PoG,WebQTest-538_49b4e9304f18a0a1cbe37bb162f61131,0,5,3,1,0.6448611329938192,0.7463677805945931,0.35135135135135137,1.0,0.5,0.6,2,37,52
PoG,WebQTrn-2722_8babdaa9ecd05a72e3227b43b1f98771,0,16,5,1,0.5074885063646043,0.7349858836674676,0.1431902985074627,0.8988198542172857,0.26666666666666666,0.3125,3,134,210
PoG,WebQTest-983_ccda690fb745939d0a62c3fbcf3e3769,1,8,6,1,0.7971355271877392,0.937412623913051,0.5731855623706668,0.9259259259259259,0.42857142857142855,0.75,5,1862,4108
PoG,WebQTrn-1770_8db36acba886620a06031d39165d78de,0,4,2,1,0.7593388160381527,0.964501510574018,0.4264625102993683,1.0,0.3333333333333333,0.5,2,331,592
PoG,WebQTrn-1817_89670933168c3f4e5195a241f9d46e76,0,4,2,1,0.21622499999999997,0.0033057851239669416,0.25,1.0,0.3333333333333333,0.5,1,121,170
PoG,WebQTrn-849_1eb0f1ddd5074471fbe3a7f6b575f202,1,6,4,1,0.5053595049861104,0.4919123845380714,0.3923462960781839,0.7130730050933787,0.6,0.6666666666666666,2,1991,3916
PoG,WebQTrn-2152_92fba37c9723caee68665ad9a5e4a468,1,10,4,1,0.6499419556907922,0.9334797730184881,0.28282477055329486,0.873015873015873,0.3333333333333333,0.4,4,1821,2790
PoG,WebQTrn-3376_0619d288bbed0ca782e60c6f841a6051,1,7,3,1,0.22013389455486884,0.02142857142857143,0.25510204081632654,0.875,0.3333333333333333,0.42857142857142855,1,35,56
PoG,WebQTrn-567_693feb48c0515cd069014e7ca2846b37,0,17,9,1,0.5609214436737284,0.7308940238727512,0.24348082218056732,0.8781512605042017,0.4375,0.5294117647058824,4,1387,4800
PoG,WebQTrn-1077_0c34ca057060e35aa5c74fbbca682dee,0,4,2,1,0.7725855652963022,0.9168104687949381,0.4938779842304622,1.0,0.3333333333333333,0.5,2,1159,1554
PoG,WebQTest-1686_29e74083744b3631541b29b4094fb273,0,20,12,1,0.45516716332218654,0.4738357456068404,0.310055777100112,0.6686567164179105,0.5263157894736842,0.6,3,1827,4632
PoG,WebQTest-626_8c6b952c6bd963f0ece4e401c9eb731a,1,7,4,1,0.7513412174353487,0.9168390210272319,0.49787068153378344,0.8974358974358974,0.5,0.5714285714285714,4,1934,3939
PoG,WebQTest-12_68d745a0657c86906382873e57294d6a,0,44,19,1,0.3802612286211784,0.3798238726376504,0.16402225481659502,0.834555508805674,0.5116279069767442,0.4318181818181818,3,1819,4430
PoG,WebQTest-576_906ad6be7bec9d208f4dde4f7721c261,0,4,4,1,0.8071447864504885,0.8727771108150343,0.6161003357083245,1.0,0.6666666666666666,1.0,3,1240,3331
PoG,WebQTrn-2152_3cdf60c15a8355981dd92e3c57ac2eed,1,8,4,1,0.7037819836757166,0.9169767441860465,0.4249173390286347,0.8297872340425532,0.42857142857142855,0.5,4,1075,1320
PoG,WebQTest-61_09020cbb000c86fda5910ec084690246,1,8,6,1,0.4661039024415763,0.5596151532277016,0.15983354436762548,0.9491525423728813,0.5714285714285714,0.75,3,1995,3243
PoG,WebQTrn-1864_67ecd1c247c3b2c9545fbcf1ad8d9d00,0,4,2,1,0.7424975121403367,0.8338485316846985,0.49570339979563227,1.0,0.3333333333333333,0.5,2,647,1459
PoG,WebQTrn-3136_a2debf685e0c50491e35a9cf7a1e9ade,1,12,6,1,0.5845935007269184,0.8841150012671649,0.24064333369784394,0.7519223944161837,0.45454545454545453,0.5,4,1988,4097
PoG,WebQTest-998_f693ae2cb9aa6b8ffdf0f103a6777b62,0,8,3,1,0.2385637330210677,0.0002568493150684931,0.3322411413195415,0.9736842105263158,0.2857142857142857,0.375,1,1460,2243
PoG,WebQTrn-1023_1e7110e48c30a2cef3caf291e3b8d394,0,4,2,1,0.719215002512821,0.9643216984526807,0.34395180568142086,1.0,0.3333333333333333,0.5,2,1985,3738
PoG,WebQTrn-810_c334509bb5e02cacae1ba2e80c176499,0,4,2,1,0.7648054458610822,0.9010582010582009,0.4893410852713178,1.0,0.3333333333333333,0.5,2,189,227
PoG,WebQTrn-557_960c16ffdb29e173df0577fc76c7455d,0,6,5,1,0.2941614277500587,0.0005813953488372093,0.5674418604651162,0.9117647058823529,0.6,0.8333333333333334,1,1075,2412
PoG,WebQTrn-21_660138373d19bbffdd3d3f7a30234e4a,0,16,9,1,0.6032107192387295,0.8504789482662033,0.2859950120399037,0.7786720952082682,0.4666666666666667,0.5625,6,323,497
PoG,WebQTrn-2286_e0906c845ea8b2e22e08e1b0e6eb9b43,0,6,2,1,0.6967143965063597,0.9583778252358071,0.3044110360403615,1.0,0.2,0.3333333333333333,2,1873,3344
PoG,WebQTest-1320_c5498ca807d2e1ec30d4c8fdd41f0bf7,1,4,2,1,0.7097326963606337,0.7536231884057971,0.4908421773365286,1.0,0.3333333333333333,0.5,2,138,152
PoG,WebQTrn-2444_8f2cd432b509e5b8fe681bb55bca2767,1,2,2,1,0.9362312659609658,0.857871720116618,0.9835254712572052,1.0,1.0,1.0,2,392,537
PoG,WebQTest-100_524908899a8aa334a18a0ac00f8f2fe6,1,4,2,1,0.7687469751027668,0.9092125266038309,0.4914876285510641,1.0,0.3333333333333333,0.5,2,1495,2039
PoG,WebQTrn-568_d54918e8e89ad97237bce821087a9818,0,4,2,1,0.7568224780910654,0.8752362948960303,0.4929612155970652,1.0,0.3333333333333333,0.5,2,1058,1681
PoG,WebQTest-361_e24533e28da40db99eb4b25773f9d38f,1,6,4,1,0.7389875459266648,0.9566432716555768,0.4856283991371253,0.8064516129032259,0.6,0.6666666666666666,4,1431,2375
PoG,WebQTrn-2215_11c4cd5a25fd84f3980d7013c0329bad,0,4,3,1,0.7063685745057946,0.7309038997333155,0.5416104638590041,0.9285714285714286,0.6666666666666666,0.75,2,349,461
PoG,WebQTrn-2834_6a27420dcf0528ae017dd74e40cfd38a,1,4,2,1,0.7864425454004338,0.9500506329113924,0.49776571043367535,1.0,0.3333333333333333,0.5,2,1975,3433
PoG,WebQTrn-634_000f72b60ccaedff5f056f522ee06e98,0,4,2,1,0.7324846492357155,0.8585365853658536,0.45167682926829267,1.0,0.3333333333333333,0.5,2,205,380
PoG,WebQTrn-857_9392f3f06e288ee4e3437a74f6bf5a37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,62
PoG,WebQTrn-810_a188aff4a054e1ec66fafba1b8021f67,0,4,2,1,0.7413114329718915,0.8338727076591154,0.49291600812824565,1.0,0.3333333333333333,0.5,2,618,902
PoG,WebQTrn-2026_d059b24adec4064377b957ca598769be,1,4,3,1,0.6458862961353095,0.7049020805670909,0.42038809973024804,0.9285714285714286,0.6666666666666666,0.75,2,1087,2053
PoG,WebQTrn-60_990f6babd500d25e3746174e6da58c84,1,10,6,1,0.43440130961280105,0.5641098631604525,0.10464659099322368,0.963855421686747,0.5555555555555556,0.6,3,1959,5337
PoG,WebQTrn-2570_374d1789f1735b6f08e1a829c0d075a2,0,24,11,1,0.495171360565949,0.6404300679742361,0.2011666208162478,0.8215321578196217,0.4782608695652174,0.4583333333333333,5,1290,2745
PoG,WebQTest-484_ac67410188d0f2258139a3c84773885e,0,4,2,1,0.7718129923139107,0.9091983031734951,0.49852200422067106,1.0,0.3333333333333333,0.5,2,1693,2127
PoG,WebQTest-1785_1c178196ae53ffd4b09e5787a35c3950,0,7,3,1,0.1950554117395081,0.0006293266205160477,0.2298440668484721,0.8749999999999999,0.3333333333333333,0.42857142857142855,1,681,1121
PoG,WebQTrn-3744_26401b4c33bcb760afd734acaa0a1869,1,8,6,1,0.7711963922656804,0.9095435684647303,0.5158162331844808,0.962962962962963,0.42857142857142855,0.75,5,1205,1924
PoG,WebQTrn-810_e3d40457273785e46c5b71732713a5f4,0,4,2,1,0.761827759683655,0.8900966183574879,0.4917925303336704,1.0,0.3333333333333333,0.5,2,184,222
PoG,WebQTest-538_92e606ef9c0429ad6820797ad2950730,1,10,5,1,0.6054771551643375,0.7142051031877957,0.363527857606378,0.8394594594594594,0.4444444444444444,0.5,3,1340,4723
PoG,WebQTrn-2189_f4440609f5cecb091bf8e86adb47be25,0,7,3,1,0.22035113560409625,0.006097560975609756,0.2865438858470218,0.9375,0.3333333333333333,0.42857142857142855,1,123,250
PoG,WebQTrn-372_a806813629e86776ae3bfe26a3e000f8,1,4,3,1,0.7734286446808792,0.8755215577190543,0.6115939782770955,0.8571428571428572,0.6666666666666666,0.75,3,719,1166
PoG,WebQTrn-3744_b9bd90569bb7912ec3ea180bf164663c,1,10,7,1,0.7818912833708616,0.9148969745330998,0.5369070190074657,0.9618618618618617,0.4444444444444444,0.7,5,1489,2949
PoG,WebQTest-712_6099ea03f4fd2476605c4a513318d29c,1,8,6,1,0.609257899218387,0.7004252288753708,0.4437188693261279,0.7234611953612846,0.5714285714285714,0.75,3,1849,4100
PoG,WebQTest-100_de15ac1f762e3ec1e1261f6d9c81ebf9,1,2,2,1,0.2906044356524036,0.01081081081081081,0.5,1.0,1.0,1.0,1,37,57
PoG,WebQTrn-1557_edfd3507d32929ce0e9d844f7a2674de,1,6,4,1,0.7875205065555329,0.8715337758342916,0.5689453360834091,1.0,0.4,0.6666666666666666,3,1853,2877
PoG,WebQTrn-60_39ba4faa87698cb0767d1a5ee7ce1827,0,4,2,1,0.754811355900496,0.8890791476407914,0.4766317485898469,1.0,0.3333333333333333,0.5,2,1168,2547
PoG,WebQTrn-846_a29552911617e890ca2e1d6564e0990e,1,4,2,1,0.7797105054132463,0.944541910331384,0.48705241922310427,1.0,0.3333333333333333,0.5,2,1140,1888
PoG,WebQTest-121_333b95bd45af3e6e31e328bc8c24d84f,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,62
PoG,WebQTest-626_47b990334f91b6d3bd042f82b81740f6,0,10,7,1,0.7431505021018656,0.9288269216731146,0.4938175998449144,0.8508701472556894,0.5555555555555556,0.7,6,1957,4205
PoG,WebQTrn-2444_e5059ff268415917df330817b9c8ef8c,1,4,2,1,0.7259803278033289,0.8007827788649707,0.48640232348647217,1.0,0.3333333333333333,0.5,2,511,690
PoG,WebQTrn-2664_471b83eade9707a4dba68e201bf29d73,0,2,2,1,0.9743976790286529,0.9583755060728745,0.9746158446816342,1.0,1.0,1.0,2,1976,4215
PoG,WebQTest-576_8dfecb6548586cf236340abadabeb86c,1,10,7,1,0.6378922237403425,0.8013851626738593,0.3534369498947605,0.8650793650793651,0.5555555555555556,0.7,4,1828,4195
PoG,WebQTrn-124_028bb5f442b37a4af9f9fd9fa0bc5e9a,0,7,3,1,0.23740116179164253,0.014999999999999996,0.28928571428571426,1.0,0.3333333333333333,0.42857142857142855,1,40,57
PoG,WebQTrn-2871_d7d303efc1f901f14e6aae2bb469743c,1,18,8,1,0.630464428350824,0.8780492877686847,0.3172718597109409,0.7889464795294392,0.47058823529411764,0.4444444444444444,5,953,2161
PoG,WebQTrn-750_bb35e9b8023fbf9c05df55b4245a4775,1,4,3,1,0.7743518604264661,0.8758389261744967,0.6136374773623096,0.8571428571428571,0.6666666666666666,0.75,3,447,599
PoG,WebQTest-96_11da03aa9cec8b011619c8ea0dbfdcf9,0,9,3,1,0.19462748454348938,0.009433962264150941,0.20099580712788262,0.9545454545454546,0.25,0.3333333333333333,1,53,66
PoG,WebQTest-1528_25853c768670cd164d7793f094ba7cbb,0,48,25,1,0.4593693389060774,0.6580236607968957,0.12963509554418642,0.826471681478455,0.48936170212765956,0.5208333333333334,4,363,698
PoG,WebQTest-1260_5dd0eeca79ae03b7711252c032849eb2,0,8,5,1,0.6147018393287836,0.7542662116040956,0.37768899638173936,0.7852639873916469,0.42857142857142855,0.625,4,293,424
PoG,WebQTest-626_bd2c9bc1c0a692218e7c4182a1d52f85,1,8,5,1,0.7732308622851837,0.9232743642394567,0.5488038514821916,0.8888888888888888,0.42857142857142855,0.625,5,1948,4477
PoG,WebQTrn-1841_6bf772ee1b388c1b3c226b02c8244aa7,1,10,7,1,0.4776493817233698,0.4130869389543856,0.3657602360843582,0.7911111111111111,0.6666666666666666,0.7,3,1985,3879
PoG,WebQTest-1119_8c41904eaef9fce2d95afd27eb9150ec,0,5,3,1,0.29623105269293315,0.06666666666666665,0.2977777777777778,1.0,0.5,0.6,1,15,19
PoG,WebQTrn-1812_5fb6c8c4d53d55c03445e4b2454ef810,1,36,12,1,0.49428498275105914,0.6640951806150829,0.16093763212629378,0.8962506142096891,0.2857142857142857,0.3333333333333333,5,1816,4685
PoG,WebQTrn-1394_dc71f08a76d71762a0cfd30f11f66535,1,4,2,1,0.28230903412701736,5.92979127134725e-05,0.4754205519153226,1.0,0.3333333333333333,0.5,1,1984,3749
PoG,WebQTest-1091_d3301dedbdcb2d171a75be1631e8cec5,1,8,5,1,0.5334445137864154,0.5540641056946702,0.41580810807967244,0.6851851851851851,0.42857142857142855,0.625,2,1977,3413
PoG,WebQTrn-2444_8fb3f377318c9e61f47779b2c188167b,1,4,2,1,0.7489131380419888,0.8581383773021403,0.48941873970234717,1.0,0.3333333333333333,0.5,2,287,406
PoG,WebQTest-1812_c29807a955ea46fa79cdc9f7aeacba18,0,4,2,1,0.7756344864469813,0.923358177471523,0.49535463322669104,1.0,0.3333333333333333,0.5,2,547,912
PoG,WebQTest-397_c7ee26d5c3f80107d7ae5fede489209a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,554,967
