agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
PoG,WebQTest-232,1,86,23,1,0.182156722978856,0.08034025435305264,0.042313740035119854,0.9325744308231174,0.25882352941176473,0.26744186046511625,2,1041,2780
PoG,WebQTest-233,1,122,62,1,0.3486600549874183,0.4236761316507476,0.16840600214222584,0.5564100472213145,0.5041322314049587,0.5081967213114754,8,1985,3473
PoG,WebQTest-234,1,2,2,1,0.9402030037482003,0.9002234636871507,0.9443409890337264,1.0,1.0,1.0,2,895,1707
PoG,WebQTest-235,1,12,5,1,0.5141829583509235,0.6768129011955039,0.25848783353578747,0.7059025394646534,0.36363636363636365,0.4166666666666667,3,1924,4576
PoG,WebQTest-237,1,4,3,1,0.7105105825459245,0.7112505291058426,0.5718349338651532,0.9285714285714286,0.6666666666666666,0.75,2,1466,3591
PoG,WebQTest-239,1,2,2,1,0.9380387746418918,0.8754347826086957,0.967498923805424,1.0,1.0,1.0,2,575,1740
PoG,WebQTest-240,0,8,5,1,0.6640770624746246,0.920467975952454,0.33993309797768484,0.8250591016548463,0.5714285714285714,0.625,4,1912,4722
PoG,WebQTest-241,0,9,6,1,0.6379459618773083,0.9336612021857924,0.3006971396057952,0.7764084507042253,0.625,0.6666666666666666,5,1220,2649
PoG,WebQTest-243,0,4,3,1,0.7582143589177266,0.9722761247664223,0.4895352060617261,0.8571428571428572,0.6666666666666666,0.75,3,1546,3495
PoG,WebQTest-245,0,2,2,1,0.9366402580834505,0.9796668667466987,0.8458180147058824,1.0,1.0,1.0,2,544,836
PoG,WebQTest-246,1,22,11,1,0.5193576276407255,0.6350804087003278,0.32971673258351164,0.6459247023979039,0.47619047619047616,0.5,5,1779,3604
PoG,WebQTest-247,1,4,3,1,0.2601204111955416,0.00023255813953488365,0.428516057585825,0.9285714285714286,0.6666666666666666,0.75,1,1290,2888
