agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-91,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1896,4523
ToG,WebQTest-93,1,6,4,1,0.6263115438976431,0.8544035129249165,0.2921585266920412,0.8647642679900744,0.6,0.6666666666666666,3,1980,3563
ToG,WebQTest-94,1,6,4,1,0.7399520888005078,0.9095167127954012,0.5275893377321518,0.8064516129032259,0.6,0.6666666666666666,4,854,1339
ToG,WebQTest-95,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1906,4474
ToG,WebQTest-96,1,6,4,1,0.6745120082232147,0.8668166250521131,0.42054781938455305,0.7878411910669976,0.6,0.6666666666666666,3,1431,3635
ToG,WebQTest-97,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1389,3892
ToG,WebQTest-98,1,12,6,1,0.5423525429404255,0.7825412833862104,0.21351897816831236,0.780551283567964,0.45454545454545453,0.5,4,1900,3980
ToG,WebQTest-99,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1988,3611
ToG,WebQTest-100,1,4,2,1,0.6978729356013539,0.968781375502008,0.29993187033849683,1.0,0.3333333333333333,0.5,2,1992,3669
ToG,WebQTest-102,0,12,6,1,0.21862763991865333,0.0003531073446327685,0.30096761220966733,0.8878504672897195,0.45454545454545453,0.5,1,1416,2318
ToG,WebQTest-103,1,12,5,1,0.350433000011893,0.359890042061307,0.128302752293578,0.821870361207323,0.36363636363636365,0.4166666666666667,2,1090,2229
ToG,WebQTest-104,1,6,4,1,0.6932737401291453,0.8650480148362031,0.4651151853330798,0.7878411910669976,0.6,0.6666666666666666,3,1398,4029
ToG,WebQTest-105,1,6,3,1,0.5087446965716135,0.7018791866406061,0.1669668167417042,0.8846153846153846,0.4,0.5,2,1999,2980
ToG,WebQTest-106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546,3901
ToG,WebQTest-107,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1872,4355
ToG,WebQTest-108,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1906,4474
ToG,WebQTest-109,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,601,875
