<<<<<<< HEAD
beta,mean_weight
0.5,0.6521240901804551
0.75,0.5508279988618341
1.0,0.4750000000000001
1.25,0.4162122687394615
1.5,0.3693199720038455
=======
beta,mean_weight
0.5,0.6521240901804551
0.75,0.5508279988618341
1.0,0.4750000000000001
1.25,0.4162122687394615
1.5,0.3693199720038455
>>>>>>> ee75ed4bd00f2a7e1791cc7bf4c8e28871e4e378
