<<<<<<< HEAD
qi,agent,T,K_louv,K_leid,agee_louv,agee_leid,S_louv,S_leid,I_louv,I_leid,E_louv,E_leid
54,random_walk,10,6,6,0.20460705190794037,0.20460705190794037,0.0015964240102171131,0.0015964240102171131,0.22423371647509577,0.22423371647509577,0.972972972972973,0.972972972972973
55,bfs,10,9,8,0.5391119553114455,0.5437401536035195,0.36437968947660554,0.37393356606242173,0.6166377820062238,0.6166377820062238,0.76,0.76
55,greedy,10,9,8,0.5500338034383564,0.5542922898469997,0.5915370606214041,0.6026076624371745,0.2959189088519377,0.2959189088519377,0.9494736842105262,0.9494736842105262
55,random_walk,10,9,8,0.219915818010786,0.219915818010786,0.00019063180827886718,0.0002144607843137255,0.2867721330956625,0.2867721330956625,0.9333333333333332,0.9333333333333332
56,bfs,10,5,5,0.6713105013650529,0.6713105013650529,0.7120873955439013,0.7120873955439013,0.5457644564273019,0.5457644564273019,0.7972972972972974,0.7972972972972974
56,greedy,10,5,5,0.6033246922712663,0.6033246922712663,0.7118155445913777,0.7118155445913777,0.3297559258876732,0.3297559258876732,0.908421052631579,0.908421052631579
56,random_walk,10,5,5,0.4809158055778057,0.4809158055778057,0.4966576400166801,0.4966576400166801,0.3290387834115071,0.3290387834115071,0.7111111111111111,0.7111111111111111
57,bfs,10,6,6,0.6379368915328805,0.5454227530209769,0.6003662621811976,0.39816467210194934,0.5167780618932927,0.5167780618932927,0.8999999999999999,0.88
57,greedy,10,6,6,0.5797917068053507,0.5797917068053507,0.699277290030098,0.699277290030098,0.28329925949550805,0.28329925949550805,0.9266666666666667,0.9266666666666667
57,random_walk,10,6,6,0.5150337579877686,0.21726314391621973,0.5737023365313747,0.00028119225516188634,0.2825194095693011,0.2825194095693011,0.8365079365079366,0.9222222222222223
58,bfs,10,41,36,0.6385451364994,0.5227689758307871,0.5366717346978647,0.2747664640206991,0.6109136807924065,0.6109136807924065,0.8648648648648649,0.9199999999999999
58,greedy,10,41,36,0.785721882097952,0.7985991627148694,0.926616819011114,0.9617625006204531,0.5378569141051575,0.5378569141051575,0.9578947368421052,0.9578947368421052
58,random_walk,10,41,36,0.376591576240787,0.37910020383961185,0.2081754068005808,0.21285658626852952,0.29358642977536764,0.29358642977536764,0.9333333333333332,0.9333333333333332
59,bfs,10,41,47,0.5501780215088639,0.6610229199447912,0.36092105913460987,0.6213050695338931,0.5588265655867839,0.5588265655867839,0.9199999999999999,0.8918918918918919
59,greedy,10,41,47,0.7849175054955081,0.8344050124753435,0.7661929770403638,0.8770388330624886,0.6811263035148645,0.6811263035148645,0.9759036144578314,1.0
59,random_walk,10,41,47,0.5959845714726435,0.6577378913916192,0.5956481627819459,0.7287951211090141,0.4130751380854332,0.4130751380854332,0.9088888888888889,0.9571428571428571
60,bfs,10,15,15,0.498691055301601,0.498691055301601,0.3263800708473714,0.3263800708473714,0.46189616713370685,0.46189616713370685,0.9199999999999999,0.9199999999999999
60,greedy,10,15,15,0.6169492519066236,0.6169492519066239,0.8142978706775622,0.8142978706775623,0.29093060211073624,0.29093060211073624,0.8890559732664995,0.8890559732664995
60,random_walk,10,15,15,0.20738818528252106,0.20738818528252106,8.833922261484097e-05,8.833922261484097e-05,0.27204799764428744,0.27204799764428744,0.8674698795180722,0.8674698795180722
61,bfs,10,14,14,0.6211669400105628,0.6211669400105628,0.5570606828931879,0.5570606828931879,0.5201485223765941,0.5201485223765941,0.8999999999999999,0.8999999999999999
61,greedy,10,14,14,0.5966307228283746,0.5966307228283746,0.71388390077745,0.71388390077745,0.3067274939468435,0.3067274939468435,0.9263038548752834,0.9263038548752834
61,random_walk,10,14,14,0.46971548990929807,0.46971548990929807,0.4806117668495359,0.4806117668495359,0.2854944859561596,0.2854944859561596,0.7817555938037866,0.7817555938037866
62,bfs,10,4,4,0.6256758111118815,0.6256758111118815,0.556882556155096,0.556882556155096,0.5902263515475301,0.5902263515475301,0.8,0.8
62,greedy,10,4,4,0.5387835249389732,0.5387835249389732,0.5838028077470052,0.5838028077470052,0.2890687220709167,0.2890687220709167,0.923235800344234,0.923235800344234
62,random_walk,10,4,4,0.50807029079138,0.50807029079138,0.5167001032551718,0.5167001032551718,0.2868846347074222,0.2868846347074222,0.9047619047619047,0.9047619047619047
63,bfs,10,27,30,0.7343331876599506,0.8440521960415663,0.5704971305592244,0.7903950368778461,0.8480415998388299,0.8480415998388299,0.8648648648648648,0.927710843373494
63,greedy,10,27,30,0.8779398778123734,0.8445573305689467,0.9609994913424315,0.9018364070600665,0.7161095847080116,0.7161095847080116,0.9894736842105263,0.9444444444444444
63,random_walk,10,27,30,0.7668774130986868,0.622147713594811,0.7445272837398839,0.4277230935173534,0.6684199629962342,0.6684199629962342,0.9558742415885273,0.9293877551020409
64,bfs,10,16,18,0.8011505660436974,0.7968672819748096,0.7684303997185719,0.7579649612039545,0.8036238371668863,0.8036238371668863,0.8513513513513514,0.8513513513513513
64,greedy,10,16,18,0.8180060599218465,0.8205952375334382,0.9375654793085385,0.9445026482742565,0.582496110242485,0.582496110242485,1.0,1.0
64,random_walk,10,16,18,0.5532081194554284,0.5490914765693741,0.538622225885443,0.5284962806697099,0.3577049835044064,0.3577049835044064,0.9284210526315789,0.9284210526315789
65,bfs,10,7,7,0.515029027806497,0.5750482991355387,0.3850572476238271,0.5026997844787957,0.45051909099274773,0.45051909099274773,0.8799999999999999,0.9199999999999999
65,greedy,10,7,7,0.5483699313599902,0.39802395874034696,0.6149216611735655,0.2564435893069302,0.2823123498337611,0.2823123498337611,0.9284210526315789,0.9398496240601504
65,random_walk,10,7,7,0.4843124588839557,0.2175429805921869,0.4666122746046223,0.00024648755237860476,0.27906190173486467,0.27906190173486467,0.9047619047619047,0.9333333333333332
66,bfs,10,19,18,0.889973845651183,0.8895754091650578,0.9422716954445378,0.9412469192022372,0.8215518182341777,0.8215518182341777,0.9052631578947369,0.9052631578947368
66,greedy,10,19,18,0.8352623904027726,0.8341647348233522,0.9474170055434905,0.9444957280736843,0.6569310213037428,0.6569310213037428,0.9285714285714285,0.9285714285714286
66,random_walk,10,19,18,0.5493619260859323,0.5510965644405759,0.602721077431879,0.6072683635290138,0.29198935155972566,0.29198935155972566,0.9333333333333332,0.9333333333333332
67,bfs,10,17,16,0.7157289612856111,0.7548834872625486,0.5691083977451298,0.6673389747155652,0.8097359789308427,0.8097359789308427,0.8412698412698413,0.8253968253968255
67,greedy,10,17,16,0.7396762355819404,0.7600115434063373,0.9225569200039191,0.9371078412249565,0.45935344419390595,0.45935344419390595,0.9111111111111112,0.9789473684210528
67,random_walk,10,17,16,0.24078919232197807,0.24078919232197807,5.0979906633942435e-05,5.4166150798563824e-05,0.36714043993231804,0.36714043993231804,0.9111111111111111,0.9111111111111111
68,bfs,10,13,16,0.6925190376788382,0.6838446313468647,0.5947966915169975,0.5748064185761168,0.6971296161298746,0.6971296161298746,0.8571428571428571,0.8571428571428572
68,greedy,10,13,16,0.6431475234119326,0.7096057132156877,0.7337596013319931,0.9230882502637736,0.42001670836018123,0.42001670836018123,0.8648648648648649,0.8555555555555554
68,random_walk,10,13,16,0.4252902981433429,0.4197219447714945,0.25862702147014105,0.24785014251504936,0.35045846576327455,0.35045846576327455,0.9333333333333333,0.9333333333333333
69,bfs,10,2,2,0.5111135083270791,0.5111135083270791,0.5092250922509225,0.5092250922509225,0.273616579102594,0.273616579102594,0.9714285714285715,0.9714285714285715
69,greedy,10,2,2,0.4960150017154847,0.4960150017154847,0.5019955944947568,0.5019955944947568,0.273616579102594,0.273616579102594,0.9047619047619049,0.9047619047619049
69,random_walk,10,2,2,0.18597540599634205,0.18597540599634205,0.0027675276752767526,0.0027675276752767526,0.17472324723247232,0.17472324723247232,0.96,0.96
70,bfs,10,5,5,0.6151409126418366,0.6151409126418366,0.5792634995195655,0.5792634995195655,0.4866835740536577,0.4866835740536577,0.8888888888888888,0.8888888888888888
70,greedy,10,5,5,0.6280571972181687,0.6280571972181687,0.7881488995098943,0.7881488995098943,0.3159428471229714,0.3159428471229714,0.9266666666666667,0.9266666666666667
70,random_walk,10,5,5,0.22194850540791455,0.22194850540791455,0.0004777830864787386,0.0004777830864787386,0.272809364548495,0.272809364548495,0.9864864864864865,0.9864864864864865
71,bfs,10,15,15,0.6093976912932462,0.6093976912932462,0.6491196957891326,0.6491196957891326,0.3752171739669346,0.3752171739669346,0.9523809523809523,0.9523809523809523
71,greedy,10,15,15,0.6577798754908761,0.6577798754908766,0.9024454794092854,0.9024454794092855,0.29886779886754444,0.29886779886754444,0.9193508728792722,0.9193508728792722
71,random_walk,10,15,15,0.5120730391275083,0.5120730391275083,0.49035136967107223,0.49035136967107235,0.37660410735471617,0.37660410735471617,0.7793650793650794,0.7793650793650794
72,bfs,10,27,26,0.6411598994878103,0.7932979963200077,0.43040087709944874,0.7253655968794513,0.768626962954207,0.768626962954207,0.8571428571428572,0.9459459459459459
72,greedy,10,27,26,0.8749425923869736,0.9038362370471625,0.9070395059328671,0.9602746822530087,0.7847320895543064,0.7847320895543064,0.9555555555555556,0.9894736842105263
72,random_walk,10,27,26,0.6449928981182563,0.7023762989919502,0.6538272836247369,0.7717469887332764,0.5083470348424064,0.5083470348424064,0.8473684210526317,0.899749373433584
73,bfs,10,6,7,0.5609647234571968,0.6056485128887796,0.5634184467155136,0.693039974938947,0.3632077915790964,0.3632077915790964,0.9047619047619047,0.8783783783783785
73,greedy,10,6,7,0.6417955051828107,0.6370768796939404,0.7003050324919641,0.6880141502000501,0.4442053151590475,0.4442053151590475,0.8694736842105264,0.8694736842105263
73,random_walk,10,6,7,0.23146249761321583,0.5049714357444964,0.00027698638809749913,0.46660320395632726,0.32516893125867485,0.32516893125867485,0.9333333333333333,0.9047619047619047
74,bfs,10,15,15,0.6176715485761148,0.6176715485761148,0.6238164703742274,0.6238164703742274,0.4465773306303725,0.4465773306303725,0.8918918918918919,0.8918918918918919
74,greedy,10,15,15,0.6669603334117108,0.6669603334117108,0.9276437009088304,0.9276437009088304,0.3100091410702532,0.3100091410702532,0.8952544873371036,0.8952544873371036
74,random_walk,10,15,15,0.5120502271680997,0.5120502271680997,0.5404576155917923,0.5404576155917923,0.2911474172682458,0.2911474172682458,0.8660929432013769,0.8660929432013769
75,bfs,10,16,16,0.797131711055178,0.797131711055178,0.7544942363012092,0.7544942363012092,0.8140545290735964,0.8140545290735964,0.8433734939759037,0.8433734939759037
75,greedy,10,16,16,0.6470583833100055,0.6470583833100055,0.9069086629273315,0.9069086629273315,0.31586693573489655,0.31586693573489655,0.8227596017069702,0.8227596017069702
75,random_walk,10,16,16,0.46337883135774643,0.46337883135774643,0.3999076506682097,0.3999076506682097,0.29459743661877236,0.29459743661877236,0.9047619047619049,0.9047619047619049
76,bfs,10,6,7,0.586177487342769,0.579933308163823,0.6012368235905808,0.5854892842218123,0.37063898811365437,0.37063898811365437,0.94,0.94
76,greedy,10,6,7,0.6551946591188113,0.6592108170638853,0.8326246960219855,0.8439642883271058,0.33931631457621064,0.33931631457621064,0.9259816207184628,0.9259816207184628
76,random_walk,10,6,7,0.2064731897531899,0.2064731897531899,0.0005089058524173027,0.00043620501635768794,0.25458015267175577,0.25458015267175577,0.9047619047619048,0.9047619047619048
77,bfs,10,14,14,0.6150915885121674,0.6150915885121674,0.7270525525618328,0.7270525525618328,0.3751546301381587,0.3751546301381587,0.8378378378378378,0.8378378378378378
77,greedy,10,14,14,0.6596096029368744,0.6596096029368744,0.9257230528930123,0.9257230528930125,0.29705863354942325,0.29705863354942325,0.8952544873371036,0.8952544873371036
77,random_walk,10,14,14,0.5688418434613337,0.5688418434613337,0.6816955638782719,0.6816955638782719,0.3651524902016524,0.3651524902016524,0.7222222222222221,0.7222222222222221
78,bfs,10,2,2,0.4938372176124414,0.4938372176124414,0.5097756481668463,0.5097756481668463,0.28146420472951084,0.28146420472951084,0.8571428571428572,0.8571428571428572
78,greedy,10,2,2,0.5026529673238943,0.5026529673238943,0.509426918808,0.509426918808,0.28146420472951084,0.28146420472951084,0.9047619047619047,0.9047619047619047
78,random_walk,10,2,2,0.5026529673238943,0.5026529673238943,0.509426918808,0.509426918808,0.28146420472951084,0.28146420472951084,0.9047619047619047,0.9047619047619047
79,bfs,10,12,12,0.5675694711249863,0.5675694711249863,0.6534966071045903,0.6534966071045903,0.2953889663092243,0.2953889663092243,0.92,0.92
79,greedy,10,12,12,0.6545988700741736,0.6545988700741736,0.9168345270068636,0.9168345270068636,0.3000581303139907,0.3000581303139907,0.8786848072562359,0.8786848072562359
79,random_walk,10,12,12,0.5479468287950615,0.5479468287950615,0.500067257734974,0.500067257734974,0.460552788064553,0.460552788064553,0.7733333333333333,0.7733333333333333
=======
qi,agent,K_louv,K_leid,agee_louv,agee_leid,S_louv,S_leid,I_louv,I_leid,E_louv,E_leid
0,bfs,2,2,0.4389911446522801,0.4389911446522801,0.28335629567387227,0.28335629567387227,0.3620375948237394,0.3620375948237394,0.9142857142857143,0.9142857142857143
0,greedy,2,2,0.49649895807661415,0.49649895807661415,0.503639881770963,0.503639881770963,0.2732571954484605,0.2732571954484605,0.9047619047619049,0.9047619047619049
0,random_walk,2,2,0.2143816715000764,0.2143816715000764,0.006944444444444444,0.006944444444444444,0.26643518518518516,0.26643518518518516,0.9397590361445782,0.9397590361445782
1,bfs,5,5,0.7250083890144688,0.7250083890144688,0.8009808729769495,0.8009808729769495,0.5259708146189227,0.5259708146189227,0.9189189189189189,0.9189189189189189
1,greedy,5,5,0.6268040499409084,0.6268040499409084,0.7881666142726885,0.7881666142726885,0.3133944760078894,0.3133944760078894,0.9266666666666667,0.9266666666666667
1,random_walk,5,5,0.5962255222174818,0.5962255222174818,0.8006866110838646,0.8006866110838646,0.34170127091635927,0.34170127091635927,0.7031746031746031,0.7031746031746031
2,bfs,15,18,0.5257623419823512,0.5195805440675187,0.3263315019244746,0.31423416459044046,0.5839763052621009,0.5839763052621009,0.8400000000000001,0.84
2,greedy,15,18,0.7814250932058285,0.7786077100175722,0.8993176281254167,0.8917705861846225,0.575116064119112,0.575116064119112,0.9156626506024096,0.9156626506024097
2,random_walk,15,18,0.4869580104987055,0.4811265565831587,0.4903229272349081,0.4757597216018003,0.2918453605000889,0.2918453605000889,0.8365079365079365,0.8365079365079365
3,bfs,6,6,0.6451920708217511,0.6451920708217511,0.563779639553243,0.563779639553243,0.6014774527216911,0.6014774527216911,0.8571428571428572,0.8571428571428572
3,greedy,6,6,0.6813152233068462,0.6813152233068462,0.832212394459446,0.832212394459446,0.39490688634454774,0.39490688634454774,0.9259816207184628,0.9259816207184628
3,random_walk,6,6,0.21834215450145897,0.21834215450145897,0.0005298213745080229,0.0005298213745080229,0.2816516453573674,0.2816516453573674,0.9333333333333333,0.9333333333333333
4,bfs,2,2,0.536687679617412,0.536687679617412,0.5183434692346673,0.5183434692346673,0.3326103509149697,0.3326103509149697,0.9428571428571428,0.9428571428571428
4,greedy,2,2,0.5065010276909454,0.5065010276909454,0.5227272727272727,0.5227272727272727,0.2812511279043537,0.2812511279043537,0.8977443609022557,0.8977443609022557
4,random_walk,2,2,0.20644681008809415,0.20644681008809415,0.008522727272727272,0.008522727272727272,0.22732954545454548,0.22732954545454548,0.98,0.98
5,bfs,8,8,0.5817875337048493,0.5817875337048493,0.710557942049471,0.710557942049471,0.2942886569272051,0.2942886569272051,0.8888888888888888,0.8888888888888888
5,greedy,8,8,0.6299227586058123,0.6299227586058123,0.8257159516537662,0.8257159516537663,0.2998652272027086,0.2998652272027086,0.9104308390022675,0.9104308390022675
5,random_walk,8,8,0.20706636059448136,0.20706636059448136,0.00014153079710144928,0.00014153079710144928,0.2830597005504217,0.2830597005504217,0.8378378378378378,0.8378378378378378
6,bfs,44,41,0.4870896166368599,0.48909418836457,0.39680952653687024,0.401340971230253,0.37556501117504415,0.37556501117504415,0.8571428571428572,0.8571428571428571
6,greedy,44,41,0.7763375687849353,0.7767877744809504,0.9588716384997678,0.9601227170294201,0.467903835498982,0.467903835498982,1.0,1.0
6,random_walk,44,41,0.6074854605511453,0.6097048988083967,0.46247589364331315,0.46732540076575013,0.6320814725993036,0.6320814725993036,0.8400000000000001,0.8400000000000001
7,bfs,3,3,0.5942011010438724,0.5942011010438724,0.6530419227248685,0.6530419227248685,0.34378580945389003,0.34378580945389003,0.94,0.94
7,greedy,3,3,0.5107580304879351,0.5107580304879351,0.5430473576615994,0.5430473576615994,0.27072384137601524,0.27072384137601524,0.9047619047619049,0.9047619047619049
7,random_walk,3,3,0.5284785881662644,0.5284785881662644,0.6271293395376928,0.6271293395376928,0.2690565532028947,0.2690565532028947,0.8365079365079366,0.8365079365079366
8,bfs,7,7,0.4470613061019565,0.44706130610195666,0.38504729534626314,0.3850472953462632,0.29870575463493076,0.29870575463493076,0.84,0.84
8,greedy,7,7,0.6131074899595902,0.6131074899595902,0.801941888808307,0.8019418888083069,0.2956574131064714,0.2956574131064714,0.8798185941043084,0.8798185941043084
8,random_walk,7,7,0.5538203031668679,0.5538203031668679,0.7383650980972851,0.7383650980972851,0.2885813826891671,0.2885813826891671,0.7222222222222221,0.7222222222222221
9,bfs,4,4,0.6572100691637527,0.6572100691637527,0.59457393804909,0.59457393804909,0.6081706904218921,0.6081706904218921,0.8412698412698413,0.8412698412698413
9,greedy,4,4,0.5073820615480276,0.5073820615480276,0.515302819641055,0.515302819641055,0.28659731284592144,0.28659731284592144,0.9047619047619048,0.9047619047619048
9,random_walk,4,4,0.5070188003729521,0.5070188003729521,0.515302819641055,0.515302819641055,0.2858176595251498,0.2858176595251498,0.9047619047619048,0.9047619047619048
10,bfs,40,40,0.8294627491553855,0.7875788182900102,0.9252008602338667,0.8414546402176045,0.6606255490453307,0.6606255490453307,0.9333333333333333,0.891566265060241
10,greedy,40,40,0.8261833382798519,0.7880850693158031,0.9750148315140009,0.8862340418357596,0.5688388519724965,0.5688388519724965,1.0,0.9777777777777777
10,random_walk,40,40,0.5027238188349489,0.5760299566721366,0.5027314113692481,0.7489118408681025,0.27356800811744103,0.27356800811744103,0.9397590361445782,0.844520940906483
11,bfs,13,13,0.6022801270996258,0.6022801270996258,0.4446698945108474,0.44466989451084726,0.6409329635040171,0.6409329635040171,0.8400000000000001,0.8400000000000001
11,greedy,13,13,0.7387726282027994,0.7439568320019898,0.9231678379533244,0.9200518395409774,0.459796537945366,0.459796537945366,0.9052631578947368,0.9333333333333333
11,random_walk,13,13,0.5252973056351335,0.5252973056351335,0.4847602827382354,0.4847602827382354,0.3647948272821092,0.3647948272821092,0.8827067669172931,0.8827067669172931
12,bfs,39,40,0.7955234000963594,0.7207463890981891,0.8139493621528016,0.6339825309702579,0.7337341942756366,0.7337341942756366,0.8555555555555556,0.8513513513513513
12,greedy,39,40,0.8078780593583906,0.7933114861970799,0.9743742751261544,0.9605045211950387,0.5265732195077897,0.5265732195077897,1.0,0.9578947368421052
12,random_walk,39,40,0.764774649974103,0.8108688507009053,0.7152027200957184,0.7974963495585655,0.7332135638504007,0.7332135638504007,0.8952013237727523,0.9492553778268065
13,bfs,15,15,0.5455448666819268,0.5455448666819268,0.5087373989322764,0.5087373989322765,0.3543916074897959,0.3543916074897959,0.9600000000000001,0.9600000000000001
13,greedy,15,15,0.6373274949778229,0.6373274949778229,0.8626885441532599,0.8626885441532597,0.2831272972685476,0.2831272972685476,0.9259816207184629,0.9259816207184629
13,random_walk,15,15,0.45659056976332535,0.45659056976332535,0.4045917489953173,0.4045917489953173,0.2748375159574338,0.2748375159574338,0.9047619047619049,0.9047619047619049
14,bfs,30,32,0.7261253566862776,0.5894662832577708,0.8326202956395445,0.5145769056491358,0.5345580093908107,0.5345580093908107,0.8555555555555556,0.8095238095238095
14,greedy,30,32,0.844143770074263,0.8111989948490727,0.9668102210737869,0.9339703889306297,0.6194451709181531,0.6194451709181531,1.0,0.9111111111111111
14,random_walk,30,32,0.5103555417680792,0.48675753470183514,0.42782480737153084,0.34548166246513434,0.46726190476190477,0.46726190476190477,0.7293877551020409,0.7979591836734694
15,bfs,42,49,0.6112428240437233,0.6064357601091436,0.39978138332787067,0.3901024415460218,0.7879820639784612,0.7879820639784612,0.7619047619047619,0.7619047619047619
15,greedy,42,49,0.8041314793164643,0.814418885294819,0.92311189086046,0.9565735453187312,0.5741842811406936,0.5741842811406936,0.9777777777777777,0.9684210526315791
15,random_walk,42,49,0.8633619401143849,0.7929686974336972,0.9455841370340551,0.78314945230793,0.7478742313222555,0.7478742313222555,0.902721088435374,0.8747931605074462
16,bfs,4,4,0.6108851640158283,0.6564800118087947,0.5949804375359503,0.7378095471276711,0.4598749050308594,0.4598749050308594,0.8888888888888888,0.8412698412698413
16,greedy,4,4,0.5080037966234143,0.5080037966234143,0.5155873692818572,0.5155873692818572,0.2876905295687136,0.2876905295687136,0.9047619047619049,0.9047619047619049
16,random_walk,4,4,0.21918292979786377,0.506462665750951,0.0016173752310536045,0.5155873692818572,0.284383963286379,0.284383963286379,0.9333333333333333,0.9047619047619049
17,bfs,5,5,0.6263745933070781,0.6263745933070778,0.7626726978909774,0.7626726978909772,0.333884090417664,0.333884090417664,0.9206349206349206,0.9206349206349206
17,greedy,5,5,0.6209444144058196,0.6209444144058196,0.8014814814814816,0.8014814814814816,0.3159566257136878,0.3159566257136878,0.8698412698412699,0.8698412698412699
17,random_walk,5,5,0.4944092989206414,0.4944092989206414,0.4973404905797359,0.4973404905797359,0.27414357456730337,0.27414357456730337,0.9047619047619048,0.9047619047619048
18,bfs,6,6,0.6140897671941686,0.6140897671941686,0.5635841081120421,0.5635841081120421,0.5451332557454147,0.5451332557454147,0.8095238095238095,0.8095238095238095
18,greedy,6,6,0.6854240899635111,0.6854240899635111,0.8320559693064852,0.8320559693064852,0.4040061573074,0.4040061573074,0.9259816207184628,0.9259816207184628
18,random_walk,6,6,0.5639769157902266,0.5639769157902266,0.5596222261069742,0.5596222261069742,0.3839436968407469,0.3839436968407469,0.8827067669172933,0.8827067669172933
19,bfs,6,6,0.5583163014099959,0.5583163014099959,0.566685755538378,0.566685755538378,0.3686336667188968,0.3686336667188968,0.873015873015873,0.873015873015873
19,greedy,6,6,0.49525953667699685,0.49525953667699685,0.4825072946454173,0.4825072946454173,0.28882446850969856,0.28882446850969856,0.9047619047619049,0.9047619047619049
19,random_walk,6,6,0.5315968030451362,0.5315968030451362,0.5759852468403153,0.5759852468403153,0.3424856096284668,0.3424856096284668,0.7793650793650794,0.7793650793650794
20,bfs,9,9,0.6280314296359152,0.6280314296359152,0.671909419689989,0.6719094196899891,0.42623716814647034,0.42623716814647034,0.8918918918918919,0.8918918918918919
20,greedy,9,9,0.6347289798998742,0.6347289798998742,0.8432339245751621,0.8432339245751621,0.31288704698952485,0.31288704698952485,0.8731829573934837,0.8731829573934837
20,random_walk,9,9,0.4852530849136403,0.4852530849136403,0.5169051807691254,0.5169051807691254,0.28844345616711076,0.28844345616711076,0.7817555938037866,0.7817555938037866
21,bfs,20,20,0.7236216914319767,0.7306151279251266,0.645926383899239,0.645926383899239,0.6832537440673729,0.6832537440673729,0.9206349206349206,0.9523809523809523
21,greedy,20,20,0.7427010165581158,0.72932271351276,0.9425563100593783,0.9189831592718917,0.44461716779426597,0.44461716779426597,0.9222222222222223,0.9
21,random_walk,20,20,0.6580694634035996,0.6580694634035998,0.7896022333807917,0.7896022333807919,0.4045444936024952,0.4045444936024952,0.8698412698412697,0.8698412698412697
22,bfs,8,8,0.5060099303706213,0.5060099303706213,0.5365637760979994,0.5365637760979994,0.30535994626855184,0.30535994626855184,0.8095238095238095,0.8095238095238095
22,greedy,8,8,0.4843842587060256,0.4843842587060256,0.45494091917622415,0.45494091917622415,0.2896977792375207,0.2896977792375207,0.9047619047619048,0.9047619047619048
22,random_walk,8,8,0.4842778555733286,0.4842778555733286,0.45494091917622415,0.45494091917622415,0.28946270790607753,0.28946270790607753,0.9047619047619048,0.9047619047619048
23,bfs,33,37,0.8624828063327421,0.8884355662225276,0.8969065011368663,0.9615572503273945,0.7761911428446242,0.7761911428446242,0.9333333333333333,0.9368421052631579
23,greedy,33,37,0.8937356283224647,0.907256016496296,0.9697814734066825,0.9730483411465007,0.7740330916779594,0.7740330916779594,0.9489795918367347,1.0
23,random_walk,33,37,0.7045543397204814,0.7018441583088438,0.8233574428085246,0.8160422509759758,0.47968903173297556,0.47968903173297556,0.8761904761904764,0.8761904761904763
24,bfs,7,7,0.4865843221208668,0.4865843221208668,0.20375497868847572,0.20375497868847572,0.7221189599309645,0.7221189599309645,0.7714285714285714,0.7714285714285714
24,greedy,7,7,0.6164342478513786,0.6164342478513786,0.8019352490361922,0.8019352490361922,0.30229041840498694,0.30229041840498694,0.8798185941043084,0.8798185941043084
24,random_walk,7,7,0.5722448686237789,0.5722448686237789,0.7696135377191643,0.7696135377191643,0.29288924679955713,0.29288924679955713,0.7474698795180722,0.7474698795180722
25,bfs,16,17,0.5887537247951546,0.5864345558594165,0.42721641199329813,0.42228694909614345,0.6010011584926349,0.6010011584926349,0.88,0.8800000000000001
25,greedy,16,17,0.8048756851065846,0.7941599667175516,0.9290150915805884,0.8986701119995455,0.6275421509471217,0.6275421509471217,0.8786848072562358,0.8813621834275878
25,random_walk,16,17,0.499356983094049,0.5547978882285779,0.30622616580870954,0.43321891546343966,0.48652823738373485,0.48652823738373485,0.9306122448979592,0.9020408163265305
26,bfs,24,23,0.8196944219257867,0.8087848183092661,0.7192881256485089,0.6813176931233341,0.83151868751611,0.83151868751611,0.9759036144578312,1.0
26,greedy,24,23,0.782819111320775,0.7830334470775002,0.9414263405751021,0.9420140127597461,0.5079841740694502,0.5079841740694502,0.9777777777777779,0.9777777777777777
26,random_walk,24,23,0.6548612501464104,0.56948189816812,0.49397161609647383,0.33608467266377823,0.6781673802113902,0.6781673802113902,0.9206349206349206,0.8799999999999999
27,bfs,17,16,0.6748353237346337,0.6698297579550221,0.7493248330563727,0.7147224867577988,0.4795928557306247,0.4795928557306247,0.8674698795180722,0.9054054054054054
27,greedy,17,16,0.5428765336054553,0.5405153478936824,0.5691672539487016,0.5442527862672082,0.31090040706312905,0.31090040706312905,0.9206349206349207,0.96
27,random_walk,17,16,0.42033112324421207,0.42189954180045436,0.24489360464444138,0.24789286398454585,0.3561007998046279,0.3561007998046279,0.9333333333333332,0.9333333333333332
28,bfs,9,9,0.627607477951112,0.627607477951112,0.6022479232879433,0.6022479232879433,0.47809994128380506,0.47809994128380506,0.9199999999999999,0.9199999999999999
28,greedy,9,9,0.6573528086830557,0.6391116251352973,0.8780484710339187,0.8257746078268053,0.3034644495462991,0.3034644495462991,0.9459459459459459,0.9459459459459459
28,random_walk,9,9,0.47826847856986443,0.47826847856986443,0.44488155138414914,0.44488155138414914,0.285383000535156,0.285383000535156,0.9047619047619047,0.9047619047619047
29,bfs,9,9,0.645341528379294,0.645341528379294,0.5255293073728922,0.5255293073728922,0.6790893156044702,0.6790893156044702,0.8095238095238095,0.8095238095238095
29,greedy,9,9,0.5726573082668407,0.5726573082668407,0.5916776186367247,0.5916776186367249,0.35376116672669355,0.35376116672669355,0.9284210526315789,0.9284210526315789
29,random_walk,9,9,0.48237093158124483,0.48237093158124483,0.44503293161900076,0.44503293161900065,0.2943487232632315,0.2943487232632315,0.9047619047619047,0.9047619047619047
30,bfs,18,18,0.7079746181080426,0.6231818280978769,0.606697773199546,0.4624798398578878,0.7306698180938629,0.7306698180938629,0.8513513513513513,0.7619047619047619
30,greedy,18,18,0.7108006342734579,0.7000711730028434,0.8917736140537277,0.9216412604029228,0.40033947293059713,0.40033947293059713,0.9518072289156627,0.8555555555555556
30,random_walk,18,18,0.4531646805833212,0.4531646805833214,0.3916485253331205,0.3916485253331206,0.27953978568203425,0.27953978568203425,0.9047619047619048,0.9047619047619048
